113,health is important to me.,i use a wheelchair.,"Same, that's why exercise is so important to me. Do you run or do any physical activities?",if you have to go through health care to make ends meet then you are probably doing something wrong.,I try to stay healthy and exercise.,I try to get healthy and I try to make sure my freeloader doesn't eat all of my food.,I hear a lot of people say that health is important to them.  I hear that a lot from freeloaders when I'm sick at home.,I try to keep my health in check by not eating junk food.
115,health is important to me.,i use a wheelchair.,I try to stay healthy.  It's hard to get around when you are in a wheelchair though.,I think that most mother's would agree that their health is important to them.,I am glad that I am healthy because I am proud of my mother.,Right now I'm spending my time trying to keep my weight down.,I want my kids to be healthy.,I am proud of my health and exercise more than anything else.
117,i am relocating for a job.,my mom was a british ballerina.,I grew up in Britain.  My mom was a ballerina there.,I have a job in a pizza place.,I love to eat pizza when I'm relocating for a job.,I love pizza.,I have to get rid of pizza because I don't have any money or I'd just eat it all myself.,I will be moving to a pizza shop.
118,i am relocating for a job.,my mom was a british ballerina.,The UK has a lot of openings for jobs right now.,I like to relax when I am relocating for a job.,I have a relaxing career as well.,I need to get a job asap and will be moving back to my current job soon.,"I'll be moving to a new place, where I can relax.",I like to relax at my job.
119,i have always liked nice cars.,my wedding is set for april 11.,I'll ride a nice limo to my wedding.,I like to buy nice cars in Canada.,I like cars from the US.,"I like nice cars too, but I am from California.",I once met an amazing looking carpenter in Canada.,My favorite car is a blue one that looks like a truck.
122,my parent works to help children.,i am a cashier in a supermarket.,I work with my mom.  We work as cashiers in the supermarket.,I wish I had any time to help children.,That's nice. What do you do for work?,My parents also work to help children.  I hate the cold and the cold.,I have to work as well because my parents don't like it and have me stay home all year because of it.,We have a really nice warm coat because of our outdoor activities.
123,my parent works to help children.,i am a cashier in a supermarket.,I work next door to my parent's job.,I get my fantasy books from my parents.,I read a lot of young adult fiction because my parents are always working.,I am a young adult fiction writer.,I read a lot of young adult fiction.,I just started reading some adult fiction.
125,i fell in love this summer.,i hate school.,I fell in love with my girlfriend whom I met during my summer vacation.  I have to go back to college away from her and now I hate school.,I didn't get married so I devour more books than I can count.,I devour at least one book a week because it distracts me from my love for movies.,I also fell in love with my girlfriend this summer and are having a lot of fun reading.,I also love reading.  I devour at least one book a week.,I've been reading a lot of books lately.
126,i fell in love this summer.,i hate school.,School without air conditioner in the summer make me sweat and suffer so I hate school.,I've been together with my girlfriend for almost two years.,I left my boyfriend for a accountant.,I fell in love last summer because my ex boyfriend was an accountant.,I fell in love with my ex girlfriend.,I fell in love with my ex this summer.
127,my husband and i have 4 daughters and 1 son.,i hate seeing animals in pain.,Our family adopted a dog from the streets.,I adopted my two kids from the streets because my husband was homeless.,What do you do for work?,I adopted my cats from an animal shelter when I moved away from my boyfriend.,my oldest son has a cat,We had a pet cat when we were first married.
128,my husband and i have 4 daughters and 1 son.,i hate seeing animals in pain.,They are all depressed about our sick puppy.,"I think we all do, but I think it's important to be honest about it.",We were together for a while but then we just got married.,That's nice. What do you do for work?,One of my kids is older than me and I don't have a sibling.,I think we are all a little older than our children.
